budget,original_title,popularity,release_date,runtime,title,revenue,month_release_date,year_release_date,disney_production_company,twenty_century_fox_production_company,warner_bros_production_company,nbcuniversal_production_company,sony_pictures_production_company,paramount_pictures_production_company,top_twenty_keywords,top_twenty_influential_actors,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_foreign,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western,status_released,status_rumored,crew_department_actors,crew_department_art,crew_department_camera,crew_department_costume_&_make-up,crew_department_crew,crew_department_directing,crew_department_editing,crew_department_lighting,crew_department_production,crew_department_sound,crew_department_visual_effects,crew_department_writing
40000000,The Little Mermaid,17.496832,1989-11-17,83.0,The Little Mermaid,222300000,11,1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
13000000,"Dude, Where’s My Car?",10.890236,2000-12-15,83.0,"Dude, Where’s My Car?",73180723,12,2000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
40000000,Extreme Ops,2.9474110000000002,2002-11-27,93.0,Extreme Ops,10959475,11,2002,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
25000000,The Fighter,14.141836999999999,2010-12-17,116.0,The Fighter,93617009,12,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
13000000,Child's Play 3,24.515462,1991-08-30,90.0,Child's Play 3,20560255,8,1991,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
0,Ashby,5.159349,2015-04-19,102.0,Ashby,4631,4,2015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
110000000,The A-Team,16.747792999999998,2010-06-10,117.0,The A-Team,177238796,6,2010,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
5000000,The Gift,8.585856,2015-07-30,108.0,The Gift,58978653,7,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
3000000,Love & Friendship,12.822085000000001,2016-05-27,94.0,Love & Friendship,14016568,5,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
7000000,The Extra Man,3.18614,2010-08-01,108.0,The Extra Man,453079,8,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
15000000,Robin Hood,11.179855,1973-11-08,83.0,Robin Hood,32056467,11,1973,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1
20000000,The Jungle Book 2,10.605851,2003-02-07,72.0,The Jungle Book 2,135680000,2,2003,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1
14000000,Red Lights,11.535478,2012-03-02,119.0,Red Lights,13551174,3,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
3000000,Super Troopers,7.3510279999999995,2001-01-18,100.0,Super Troopers,18492362,1,2001,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,A Field in England,13.567726,2013-07-05,90.0,A Field in England,32846,7,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
75000000,Inferno,18.311054000000002,2016-10-13,121.0,Inferno,220021259,10,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
42000000,Notting Hill,9.874042999999999,1999-05-13,124.0,Notting Hill,363889678,5,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,American Flyers,5.50751,1985-08-16,113.0,American Flyers,1400000,8,1985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
33000000,Rush Hour,11.840557,1998-09-18,98.0,Rush Hour,244386864,9,1998,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
15000000,Flicka,3.94159,2006-10-20,95.0,Flicka,21000000,10,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50000000,Escape from L.A.,12.229381,1996-08-09,97.0,Escape from L.A.,42277365,8,1996,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
32000000,A History of Violence,11.119707,2005-09-23,96.0,A History of Violence,60740827,9,2005,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
12000000,Happy Gilmore,9.592265,1996-02-16,92.0,Happy Gilmore,41205099,2,1996,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
100000,The Legend of Boggy Creek,1.522753,1972-08-01,90.0,The Legend of Boggy Creek,22000000,8,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
0,Alvin and the Chipmunks: The Road Chip,14.307672,2015-12-17,92.0,Alvin and the Chipmunks: The Road Chip,233755553,12,2015,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
1000000,Sidewalks of New York,2.678923,2001-11-23,107.0,Sidewalks of New York,2402459,11,2001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
4000000,The Sacrament,5.350658,2013-09-02,99.0,The Sacrament,9221,9,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
886000,Swing Time,6.5075970000000005,2036-08-27,103.0,Swing Time,2600000,8,2036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
50000000,Shall We Dance?,9.082538000000001,2004-10-15,107.0,Shall We Dance?,170128460,10,2004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,Premature Burial,9.555852,2062-03-07,81.0,Premature Burial,1250000,3,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
110000000,Home on the Range,8.555544,2004-04-02,76.0,Home on the Range,103951461,4,2004,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1
2700000,Before Sunset,7.048957000000001,2004-02-10,80.0,Before Sunset,15992615,2,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
54000000,Gigli,11.415316,2003-08-01,121.0,Gigli,7266209,8,2003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
6000000,A Star Is Born,2.447359,1976-12-16,139.0,A Star Is Born,161000000,12,1976,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1
12000000,Two Lovers,8.032616,2008-11-19,110.0,Two Lovers,3148182,11,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
150000000,Batman Begins,28.505340999999998,2005-06-10,140.0,Batman Begins,374218673,6,2005,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
30000000,Larry Crowne,10.778027999999999,2011-06-30,98.0,Larry Crowne,36160375,6,2011,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,The Fourth War,0.9127299999999999,1990-03-08,91.0,The Fourth War,1305887,3,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,Just Wright,8.870325,2010-05-14,100.0,Just Wright,21520719,5,2010,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
150000000,Mad Max: Fury Road,29.36178,2015-05-13,120.0,Mad Max: Fury Road,378858340,5,2015,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,Hollywoodland,7.464981,2006-08-31,126.0,Hollywoodland,16803753,8,2006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,Material Girls,4.581576999999999,2006-08-18,97.0,Material Girls,11449638,8,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
20000000,Khumba,5.219666999999999,2013-07-18,85.0,Khumba,27187375,7,2013,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
355000,Dracula,7.503125999999999,2031-02-12,72.0,Dracula,1012189,2,2031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
54000000,The Godfather: Part III,17.185349,1990-12-24,162.0,The Godfather: Part III,136766062,12,1990,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
20000000,Gold,16.01076,2016-12-22,120.0,Gold,7227038,12,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
24000000,One Night Stand,2.8188020000000003,1997-11-14,102.0,One Night Stand,2642983,11,1997,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
1,Modern Times,8.159556,2036-02-05,87.0,Modern Times,8500000,2,2036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
6000000,The Last King of Scotland,9.424157000000001,2006-09-01,121.0,The Last King of Scotland,48027970,9,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
15000000,Big Bully,2.936443,1996-01-26,90.0,Big Bully,2042530,1,1996,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
0,The Secret Scripture,13.177741000000001,2016-11-04,108.0,The Secret Scripture,152761,11,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
0,Gung Ho,6.853782000000001,1986-03-13,111.0,Gung Ho,36611610,3,1986,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,More Than a Game,1.199003,2008-09-06,105.0,More Than a Game,887029,9,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
7000000,Sylvia,11.37237,2003-10-17,109.0,Sylvia,10000000,10,2003,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
59000000,Ice Age,17.328902,2002-03-10,81.0,Ice Age,383257136,3,2002,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
9750000,The Lazarus Project,11.387338,2008-10-21,99.0,The Lazarus Project,558000,10,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
13000000,Dead Ringers,5.532019999999999,1988-09-23,115.0,Dead Ringers,8038508,9,1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
24000000,Out Cold,4.197544000000001,2001-11-21,89.0,Out Cold,14782676,11,2001,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
17000000,Evil Dead,12.01525,2013-04-05,91.0,Evil Dead,97542952,4,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
0,"Hey, Boo: Harper Lee & To Kill a Mockingbird",0.007294,2011-05-13,82.0,"Hey, Boo: Harper Lee & To Kill a Mockingbird",26488,5,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,He Named Me Malala,2.2013700000000003,2015-09-12,87.0,He Named Me Malala,2642899,9,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
0,Wassup Rockers,1.489895,2005-09-12,111.0,Wassup Rockers,634074,9,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
50000000,Goya's Ghosts,5.91265,2006-11-08,114.0,Goya's Ghosts,9448082,11,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
0,Close My Eyes,1.404434,1991-11-22,109.0,Close My Eyes,135893,11,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
88000000,Cinderella Man,6.363884,2005-06-02,144.0,Cinderella Man,108539911,6,2005,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
31000000,Tristan & Isolde,15.672195,2006-04-07,125.0,Tristan & Isolde,28000000,4,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
4000000,Battle for Terra,6.7371419999999995,2007-09-06,85.0,Battle for Terra,6101046,9,2007,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50000000,The Scarlet Letter,6.752119,1995-10-13,135.0,The Scarlet Letter,10382407,10,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
15000000,Mama,16.018525,2013-01-17,100.0,Mama,146497771,1,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1
36000000,Breakdown,7.926621000000001,1997-05-02,95.0,Breakdown,50159144,5,1997,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
0,White Nights,3.043177,1985-11-22,136.0,White Nights,42160849,11,1985,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
50000000,Dream House,9.995617,2011-09-30,84.0,Dream House,38502340,9,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,Major League: Back to the Minors,8.207548,1998-04-17,107.0,Major League: Back to the Minors,3572443,4,1998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
13000000,21 & Over,11.293560000000001,2013-03-01,93.0,21 & Over,48065672,3,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
7700000,Coriolanus,6.9146149999999995,2011-02-14,123.0,Coriolanus,1072602,2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
200000000,Alice in Wonderland,17.285093,2010-03-03,108.0,Alice in Wonderland,1025491110,3,2010,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
57000000,Ghost Rider: Spirit of Vengeance,9.421301,2011-12-10,95.0,Ghost Rider: Spirit of Vengeance,149217355,12,2011,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
25000000,The Grey,14.31675,2012-01-26,117.0,The Grey,77278331,1,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
0,Revenge of the Pink Panther,6.970037,1978-07-19,104.0,Revenge of the Pink Panther,49579269,7,1978,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1
20000000,Milk,10.680121,2008-11-26,128.0,Milk,54586584,11,2008,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
5000000,My Big Fat Greek Wedding,6.719949000000001,2002-02-22,95.0,My Big Fat Greek Wedding,368744044,2,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,Long Time Dead,1.818561,2002-01-18,94.0,Long Time Dead,13102295,1,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,Dead Bang,1.698895,1989-03-24,105.0,Dead Bang,8125592,3,1989,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1
37000000,Howard the Duck,10.722672,1986-08-01,110.0,Howard the Duck,37962774,8,1986,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1
0,Buck,2.564695,2011-06-17,89.0,Buck,386749,6,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25000000,Brokedown Palace,6.570917999999999,1999-08-13,100.0,Brokedown Palace,13000000,8,1999,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
50000000,Don't Say a Word,6.824871000000001,2001-09-28,113.0,Don't Say a Word,100020092,9,2001,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
0,Gray Lady Down,3.507084,1978-03-10,111.0,Gray Lady Down,5438927,3,1978,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
12000000,Step Up,14.21769,2006-08-11,104.0,Step Up,114194847,8,2006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1
20000000,Ladyhawke,8.157587,1985-03-27,121.0,Ladyhawke,18432000,3,1985,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
0,Everyone's Hero,5.7873339999999995,2006-09-15,88.0,Everyone's Hero,16627188,9,2006,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1
20000000,The Cold Light of Day,11.112153,2012-04-04,93.0,The Cold Light of Day,16863583,4,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
185000000,Indiana Jones and the Kingdom of the Crystal Skull,12.577266,2008-05-21,122.0,Indiana Jones and the Kingdom of the Crystal Skull,786636033,5,2008,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1
0,Tank,1.833948,1984-03-16,113.0,Tank,14134877,3,1984,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
100000000,Fun with Dick and Jane,13.473381,2005-12-21,90.0,Fun with Dick and Jane,202026112,12,2005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
16000000,When Harry Met Sally...,8.34322,1989-07-21,96.0,When Harry Met Sally...,92823546,7,1989,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1
31000000,Out of Africa,14.004074,1985-12-20,161.0,Out of Africa,128499205,12,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
9600000,Truth,6.133744999999999,2015-09-12,121.0,Truth,2541554,9,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,The Bay,6.770051,2012-09-13,84.0,The Bay,30668,9,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
25000000,Man of Tai Chi,11.829231,2013-07-04,105.0,Man of Tai Chi,2054941,7,2013,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50000000,Absolute Power,7.661239999999999,1997-02-14,121.0,Absolute Power,50068310,2,1997,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
9000000,Anthropoid,8.475983,2016-08-12,120.0,Anthropoid,4600000,8,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
6500000,Go,8.344282000000002,1999-04-09,98.0,Go,28451622,4,1999,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1
0,Hello Mary Lou: Prom Night II,5.3837660000000005,1987-11-13,97.0,Hello Mary Lou: Prom Night II,2683519,11,1987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
